season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,anchor,industry,business_description,company_website,started_in,number_of_presenters,male_presenters,female_presenters,transgender_presenters,couple_presenters,pitchers_average_age,pitchers_city,pitchers_state,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,deal_has_conditions,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_status,deal_count,investment_in_crores
2,CraveRajaFoods,39,276,2-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Food And Beverage,Cloud-kitchen service,https://craverajafoods.com/,2020.0,2,2.0,,,0.0,,Kolkata,West Bengal,256.0,20.0,70.0,3.0,,,,,,,65.0,3.0,2166.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,VAPerfume,39,277,2-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Lifestyle/Home,"Devotional, meditational, and romantic incense",http://www.vaperfume.com/,2022.0,1,1.0,,,0.0,,Mumbai,Maharashtra,,,56.0,35.0,,,,,,,100.0,10.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,Hood,40,278,2-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Technology/Software,Pseudonymous social network,https://www.hood.live/,2022.0,3,3.0,,,0.0,,Gurgaon,Haryana,0.0,,,,,,,,,,120.0,0.2,60000.0,1,1.0,60.0,0.54,60.0,12.0,11111.11111,2.0,,,,,,,,,,,,,,30.0,0.27,30.0,30.0,0.27,30.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,Deal,1,0.6
2,TwistingScoops,40,279,2-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Food And Beverage,Authentic turkish ice cream,https://twistingscoops.com/,2015.0,2,2.0,,,0.0,,Delhi,Delhi,,,,40.0,,,,,,,100.0,2.5,4000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,GROWiT,40,280,2-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Agriculture,Protective farming products,https://thegrowit.com/,2020.0,2,2.0,,,0.0,,Surat,Gujarat,,,22.0,,,yes,,,,,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,2.0,,,,,25.0,0.5,25.0,,,,,,,,,,25.0,0.5,25.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,Deal,1,0.5
2,Makino,41,281,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Food And Beverage,Nachos & Nuts,https://makino-new.myshopify.com/,2018.0,4,4.0,,,0.0,,Himmatnagar,Gujarat,,2.5,40.0,,,,,,,,200.0,2.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
2,Trunome,41,282,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Medical/Health,Post Transplant Care,https://acrannolife.com/,,2,2.0,,,0.0,,Chennai,Tamil Nadu,,,,,,,,yes,,,150.0,1.0,15000.0,1,1.0,150.0,2.0,,,7500.0,4.0,,,,,,,,37.5,0.5,,37.5,0.5,,37.5,0.5,,37.5,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,1.5
2,Wol3D,41,283,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Manufacturing,3D printing technology,https://worldoflilliputs.com/,2016.0,4,2.0,2.0,,1.0,,Mumbai,Maharashtra,,,30.0,,,,,,,,150.0,1.0,15000.0,1,1.0,80.0,2.0,70.0,,4000.0,1.0,,,,,,,,,,,,,,80.0,2.0,70.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.8
2,What'sUpWellness,41,284,2-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Food And Beverage,Wellness in the form of quick bites,https://whatsupwellness.in/,2020.0,2,1.0,1.0,,0.0,,Kolkata,West Bengal,,30.0,,,,,,,,,50.0,3.0,1666.666667,1,1.0,60.0,4.76,,,1260.504202,3.0,,,,,,,,20.0,1.586,,20.0,1.586,,20.0,1.586,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.6
2,ProostBeer,42,285,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Food And Beverage,Freshly brewed beer,https://www.proost69.com/,2018.0,2,2.0,,,0.0,,Delhi,Delhi,,,,,,yes,,,,,100.0,0.75,13333.33333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,DrCubes,42,286,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Food And Beverage,Frozen Fresh cubes,https://drcubes.in/,2017.0,2,2.0,,,0.0,,Bangalore,Karnataka,75.0,,45.0,35.0,,,,,,,80.0,15.0,533.3333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,MetroRide,42,287,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,https://metroride.in/,2020.0,2,2.0,,,0.0,,Bangalore,Karnataka,54.0,25.0,,,,,,,,,75.0,1.0,7500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,Conker,42,288,2-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Technology/Software,Skill Based Learning Online Courses,https://learn.conkerworld.com/,2022.0,1,1.0,,,0.0,,Bangalore,Karnataka,120.0,22.0,50.0,8.0,,,,,,,40.0,1.0,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,WTF,43,289,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Rahul Dua,Food And Beverage,Where's The Food,,,1,1.0,,,0.0,,Kolkata,West Bengal,,,,,,,,,,,75.0,5.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,funngro,43,290,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Rahul Dua,Technology/Software,Smart Teens work with Smart companies,https://www.funngro.com/,2021.0,3,1.0,2.0,,1.0,,Mumbai,Maharashtra,,,,,,,,,,,50.0,1.25,4000.0,1,1.0,50.0,4.16,,,1201.923077,2.0,,,,,25.0,2.08,,,,,,,,,,,,,,,,,25.0,2.08,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,Deal,1,0.5
2,Aadvik,43,291,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Rahul Dua,Food And Beverage,Buy Camel & Goat Milk,https://aadvikfoods.com/,2015.0,2,2.0,,,0.0,,Delhi,Delhi,720.0,50.0,,,,,,,,,60.0,1.5,4000.0,1,1.0,15.0,1.5,45.0,12.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,1.5,45.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,Deal,1,0.15
2,oyehappy,43,292,2-Jan-23,10-Mar-23,1-Mar-23,Creating Value Through Ideas,Rahul Dua,Business Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",https://www.oyehappy.com/,2015.0,2,2.0,,,0.0,,Hyderabad,Telangana,1005.0,80.0,80.0,,,,,,,,50.0,1.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,No Deal,0,
2,HealthyMaster,44,293,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Food And Beverage,"Online Dry Fruits, Snacks, Berries, Chips",https://healthymaster.in/,2019.0,3,1.0,2.0,,1.0,,Bangalore,Karnataka,,20.0,45.0,,,yes,,,,,50.0,2.0,2500.0,1,1.0,50.0,6.5,,,769.2307692,1.0,,,,,,,,50.0,6.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.5
2,Kitsons,44,294,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Lifestyle/Home,"Stationery, Art & Craft, Books & Toy Retail Space",https://kitsons.in/,2010.0,3,3.0,,,0.0,,Hyderabad,Telangana,,,,,,,,,,,1000.0,10.0,10000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
2,LondonBubble,44,295,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Food And Beverage,Waffle Chips Online,https://londonbubbleco.com/,2017.0,2,2.0,,,0.0,,Mumbai,Maharashtra,,,,,,,,,,,75.0,5.0,1500.0,1,1.0,75.0,15.0,,,500.0,1.0,,,,,75.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.75
2,WaggyZone,44,296,2-Jan-23,10-Mar-23,2-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",https://waggyzone.com/,2019.0,1,,1.0,,0.0,,Mumbai,Maharashtra,0.0,1.0,60.0,,,,,,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
2,NutriCook,45,297,2-Jan-23,10-Mar-23,3-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Food And Beverage,"Smart Pots, Air Fryers, Air Fryer Oven",https://www.nutricookindia.com/,2019.0,2,1.0,1.0,,0.0,,"Bangalore,Punganur","Karnataka,Andhra Pradesh",13.0,,,,,,,,,,100.0,2.0,5000.0,1,1.0,50.0,10.0,50.0,12.0,500.0,1.0,,,,,,,,50.0,10.0,50.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.5
2,Subhag,45,298,2-Jan-23,10-Mar-23,3-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Medical/Health,Health-tech IUI Treatment Procedure for Infertility,https://subhag.in/,2018.0,3,3.0,,,0.0,,"Jhumri Telaiya,Raipur","Jharkhand,Chhattisgarh",,0.0,,,,,,yes,,,50.0,1.0,5000.0,1,1.0,20.0,1.0,30.0,10.0,2000.0,1.0,,,,,20.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.2
2,SinghStyled,45,299,2-Jan-23,10-Mar-23,3-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Beauty/Fashion,Sikh Gentleman to maintain their Guru-gifted identity,https://www.singhstyled.com/,2019.0,2,2.0,,,0.0,,Mumbai,Maharashtra,,7.5,,,,,,,,,50.0,5.0,1000.0,1,1.0,50.0,10.0,,,500.0,1.0,yes,,,,,,,,,,,,,,,,50.0,10.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.5
2,ZSportsTech,46,300,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Fitness/Sports/Outdoors,Cricket Sport Shop,https://www.zsportstech.com/,2019.0,2,2.0,,,0.0,,Mumbai,Maharashtra,31.0,,,,,,,,,,60.0,2.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
2,ThePlatedProject,46,301,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Business Services,Decor Plates & Dinnerware,https://www.theplatedproject.com/,2019.0,1,1.0,,,0.0,,Mumbai,Maharashtra,,,,,,,,,,,75.0,2.0,3750.0,1,1.0,75.0,3.75,,,2000.0,3.0,,,,,25.0,1.25,,25.0,1.25,,,,,25.0,1.25,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,Deal,1,0.75
2,VsnapU,46,302,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Business Services,Professional Photography service,https://www.vsnapu.com/,2017.0,4,4.0,,,0.0,,Goa,Goa,,15.0,,,,,,,,,50.0,1.5,3333.333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
2,TheHealthyFactory,46,303,2-Jan-23,10-Mar-23,6-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Food And Beverage,Protein bread,https://www.thehealthfactory.in/,2018.0,2,2.0,,,0.0,,Mumbai,Maharashtra,,,56.0,,,yes,,,,,75.0,2.1,3571.428571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,No Deal,0,
2,Brevistay,47,304,2-Jan-23,10-Mar-23,7-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Business Services,Booking hotels for hours,https://www.brevistay.com/,2016.0,5,5.0,,,0.0,,"Dehradun,Nainital,Lucknow","Uttarakhand,Uttar Pradesh",,42.0,,,,,,,,,100.0,1.66,6024.096386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,No Deal,0,
2,SoulUp,47,305,2-Jan-23,10-Mar-23,7-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Business Services,Real Conversations Real People,https://www.soulup.in/,2022.0,2,,2.0,,0.0,,Bangalore,Karnataka,,,,,,,,,,,50.0,3.0,1666.666667,1,1.0,50.0,5.0,,,1000.0,1.0,,,,,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,0.5
2,TheBigBookBoxChapterOneBooks,47,306,2-Jan-23,10-Mar-23,7-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Lifestyle/Home,New paperback and hardcover books,https://www.thebigbookbox.com/,2017.0,2,1.0,1.0,,0.0,,Gopalganj,Bihar,140.0,,,,,,,,,,50.0,8.0,625.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,No Deal,0,
2,Rubans,48,307,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Beauty/Fashion,Artificial Jewellery Set Online,https://www.rubans.in/,2014.0,2,1.0,1.0,,1.0,,Bangalore,Karnataka,5100.0,,,,,,,,,,150.0,0.5,30000.0,1,1.0,100.0,1.0,50.0,12.0,10000.0,3.0,,,,,33.33,0.333,16.66,33.33,0.333,16.66,,,,33.33,0.333,16.66,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,Deal,1,1.0
2,SameNotification,48,308,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Technology/Software,parental monitoring app,https://samenotification.com/,2022.0,1,1.0,,,0.0,,"Ahmedabad,Mirzapur","Gujarat,Uttar Pradesh",,,,,,,,,,,25.0,15.0,166.6666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,No Deal,0,
2,BottomLineSprays,48,309,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Lifestyle/Home,portable jet spray,https://bottomlinesprays.com/,2019.0,2,1.0,1.0,,1.0,,Ahmedabad,Gujarat,,2.0,,,,,,,,,35.0,5.0,700.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,No Deal,0,
2,LilGoodness,48,310,2-Jan-23,10-Mar-23,8-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Food And Beverage,Healthy Snacks,https://lilgoodness.com/,2020.0,2,2.0,,,0.0,,Bangalore,Karnataka,,145.0,65.0,,,yes,,,,,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,1.0,,,,,,,,,,,,,,,,,50.0,1.0,50.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,Deal,1,0.5
2,ForeverModest,49,311,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,premium Muslim women's clothing,https://forevermodest.shop/,2021.0,1,,1.0,,0.0,,Aurangabad,Maharashtra,,4.2,,,,,,,,,20.0,10.0,200.0,1,1.0,20.0,20.0,,,100.0,4.0,,,,,5.0,5.0,,5.0,5.0,,5.0,5.0,,,,,,,,,,,5.0,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,Deal,1,0.2
2,Sahayatha,49,312,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Rahul Dua,Medical/Health,smart wheelchair with an assistive cleansing device,https://dhanvantribiomedical.com/,2022.0,1,,1.0,,0.0,,Coimbatore,Tamil Nadu,,,,,,,,yes,,,100.0,10.0,1000.0,1,1.0,100.0,10.0,,,1000.0,5.0,,,,,20.0,2.0,,,,,20.0,2.0,,20.0,2.0,,20.0,2.0,,,,,20.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,Deal,1,1.0
2,WickedGud,49,313,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Rahul Dua,Food And Beverage,High Protein & Fiber Gluten Free Vegan food,https://wickedgud.com/,2021.0,3,3.0,,,0.0,,Mumbai,Maharashtra,,,,,,yes,,,,,50.0,1.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,No Deal,0,
2,maisha,49,314,2-Jan-23,10-Mar-23,9-Mar-23,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,Handmade Cotton & Jacquard Bags,https://maishalifestyle.com/,2018.0,3,2.0,1.0,,0.0,,Ahmedabad,Gujarat,,,,,,,,,,,75.0,3.0,2500.0,1,1.0,10.0,1.0,65.0,18.0,1000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,65.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,Deal,1,0.1
2,NishHair,50,315,2-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Rahul Dua,Beauty/Fashion,100% Human Hair Extensions,https://nishhair.com/,2017.0,1,,1.0,,0.0,,Mumbai,Maharashtra,670.0,80.0,,30.0,,,,,,,100.0,2.0,5000.0,1,1.0,100.0,2.0,,,5000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,Deal,1,1.0
2,MYBYK,50,316,2-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Rahul Dua,Vehicles/Electrical Vehicles,IoT-enabled bikes,https://mybyk.in/,2014.0,1,1.0,,,0.0,,Ahmedabad,Gujarat,,,,,,yes,,,,,200.0,1.0,20000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,No Deal,0,
2,GODESi,51,317,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Food And Beverage,Handmade lollipops,https://godesi.in/,2016.0,2,1.0,1.0,,0.0,,Bangalore,Karnataka,,270.0,,,,yes,,,,,90.0,0.5,18000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,No Deal,0,
2,TAC,51,318,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",https://theayurvedaco.com/,2013.0,2,1.0,1.0,,1.0,,Mumbai,Maharashtra,,,,,,yes,,,,,150.0,0.5,30000.0,1,1.0,81.0,1.0,69.0,12.0,8100.0,2.0,,,,,,,,,,,,,,40.5,0.5,34.5,,,,,,,,,,40.5,0.5,34.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,Deal,1,0.81
2,Naara-Aaba,51,319,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Liquor/Alcohol,pears and plum wine,https://www.naaraaaba.com/,2017.0,2,1.0,1.0,,1.0,,Ziro,Arunachal Pradesh,,,50.0,18.0,,,,,,,75.0,2.5,3000.0,1,1.0,50.0,5.0,25.0,10.0,1000.0,2.0,,,,,,,,25.0,2.5,12.5,,,,,,,,,,,,,,,,25.0,2.5,12.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,Deal,1,0.5
2,StyloBug,51,320,2-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Rahul Dua,Beauty/Fashion,Girls Dresses Online,https://stylobug.com/,2017.0,2,1.0,1.0,,0.0,,Delhi,Delhi,1400.0,46.0,,18.0,,,,,,,80.0,2.0,4000.0,1,1.0,80.0,10.0,,,800.0,1.0,,,,,,,,,,,,,,,,,,,,,,,80.0,10.0,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,Deal,1,0.8
2,ZenOnco,0,321,2-Jan-23,10-Mar-23,,Unseen,Rahul Dua,Medical/Health,saving lives from cancer,https://zenonco.io/,2019.0,2,1.0,1.0,,0.0,,Jodhpur,Rajasthan,,21.0,,,,yes,,,,,100.0,1.0,10000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,No Deal,0,
3,HonestHome,1,322,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Rahul Dua,Green/Cleantech,Eco friendly products,https://honesthome.in/,2019.0,1,1.0,,,0.0,,Dhampur,Uttar Pradesh,1400.0,142.0,,5.0,,,,,,,100.0,2.0,5000.0,1,1.0,100.0,3.0,,,3333.333333,1.0,,1.0,150.0,,,,,,,,,,,,,,,,,,,,100.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,1.0
3,AdilQadri,1,323,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Rahul Dua,Beauty/Fashion,Perfumes and Attar,https://www.adilqadri.com/,2020.0,1,1.0,,,0.0,,Bilimora,Gujarat,2070.0,600.0,70.0,,,yes,,,,,100.0,0.5,20000.0,1,1.0,100.0,1.0,,,10000.0,1.0,,1.0,100.0,,,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,Deal,1,1.0
3,ConsciousChemist,1,324,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Rahul Dua,Beauty/Fashion,Skincare Products,https://consciouschemist.com/,2020.0,2,2.0,,,0.0,,Jaipur,Rajasthan,450.0,85.0,,,,,,,,,60.0,2.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,No Deal,0,
3,TheCinnamonKitchen,2,325,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Rahul Dua,Food And Beverage,Plant-based healthy snacks,https://cinnamon.kitchen/,2019.0,1,,1.0,,0.0,,Chandigarh,Punjab,82.0,,,,,,,,,,60.0,2.0,3000.0,1,1.0,60.0,5.0,,,1200.0,1.0,,,,,,,,,,,,,,60.0,5.0,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,0.6
3,WtfGyms,2,326,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Rahul Dua,Business Services,Gyms service,https://wtfup.me/,2021.0,2,1.0,1.0,,1.0,,Noida,Uttar Pradesh,,65.0,,,,,,,,,100.0,2.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
3,Intervue,2,327,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Rahul Dua,Technology/Software,Conducts technical interviews online,https://www.intervue.io/,2020.0,2,2.0,,,0.0,,"Ludhiana,Ghaziabad","Punjab,Uttar Pradesh",870.0,,,,,,,,,,150.0,1.0,15000.0,1,1.0,150.0,2.0,,,7500.0,1.0,,,,,,,,,,,,,,150.0,2.0,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,1.5
3,RodBez,3,328,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Rahul Dua,Vehicles/Electrical Vehicles,Taxi-service for Bihar,https://rodbez.in/,2022.0,2,2.0,,,0.0,,Saharsa,Bihar,,6.0,,,,yes,,,,,50.0,5.0,1000.0,1,1.0,20.0,5.0,30.0,12.0,400.0,2.0,,,,,,,,10.0,2.5,15.0,,,,,,,,,,10.0,2.5,15.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.2
3,Blix,3,329,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Rahul Dua,Technology/Software,Robotics toys,https://blix.in/,2021.0,1,1.0,,,0.0,,Mumbai,Maharashtra,400.0,36.0,50.0,,,,,,,,80.0,2.0,4000.0,1,1.0,80.0,4.0,,,2000.0,2.0,,,,,,,,,,,,,,40.0,2.0,,,,,40.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,Deal,1,0.8
3,Homversity,3,330,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Rahul Dua,Technology/Software,Digital student housing app,https://www.homversity.com/,2022.0,1,1.0,,,0.0,,Ahmedabad,Gujarat,,100.0,,,,yes,,,,,65.0,2.0,3250.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,No Deal,0,
